URLLength,DomainLength,IsDomainIP,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,FILENAME,URL,Domain,TLD,Title
25,18,0,100.0,1.0,0.0045585,0.0469968,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,850,9381,1,0.0,0.0,1,1,1,0,0,0,0,6,0,1,1,1,0,0,0,0,1,24,3,27,44,2,51,1,726972.txt,https://www.hofbrauhaus.us,www.hofbrauhaus.us,us,hofbrahas
26,19,0,100.0,1.0,0.5229071,0.062442716,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,4748,3855,1,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,87,2,16,496,0,32,1,442753.txt,https://www.gangesindia.com,www.gangesindia.com,com,gangesindia
29,22,0,100.0,0.8,0.0100856,0.056542793,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,355,342,1,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18,5,11,52,0,43,1,640636.txt,https://www.winklegroup.com.au,www.winklegroup.com.au,au,winklegroupcom
29,22,0,100.0,1.0,0.0384199,0.056402764,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1357,22060,1,100.0,100.0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,16,5,12,161,2,168,1,741067.txt,https://www.avirtualvoyage.net,www.avirtualvoyage.net,net,avirtualvoyage
67,7,0,15.35765585,1.0,0.0129268,0.039624485,2,0,0,0,0.0,51,0.761,5,0.075,0,0,0,3,0.045,1,9,75,1,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8131769.txt,https://ipfs.io/ipfs/qmtehwneke6d8uvpud2tva7szxmpnm2behqibdciesdmpz,ipfs.io,io,ipfsipfsqmtehwneke6d8uvpud2tva7szxmpnm2behqibdciesdmpz
30,24,0,66.69047619,1.0,0.0003718,0.060006639,4,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,3,39,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw14131.txt,http://www.documentprotect.live,www.documentprotect.live,live,0
22,15,0,100.0,0.625,7.19e-05,0.042840494,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,2747,11003,1,0.0,0.0,1,0,1,1,0,1,0,4,0,1,1,1,1,0,0,0,1,39,12,28,69,34,45,1,67943.txt,https://www.pcbs.gov.ps,www.pcbs.gov.ps,ps,cbsgov
29,22,0,100.0,1.0,0.5229071,0.060215308,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1716,15531,1,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,19,4,15,70,0,21,1,427769.txt,https://www.lovehealthrive.com,www.lovehealthrive.com,com,lovehealthrive
52,43,0,46.03542673,0.333333333,0.5229071,0.064391659,3,1,0,0,0.0,37,0.712,1,0.019,0,0,0,6,0.115,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8107726.txt,https://cooporate-creantial-delta-5.firebaseapp.com/,cooporate-creantial-delta-5.firebaseapp.com,com,cooporate-creantial-delta-5firebaseapp
44,36,0,28.5368702,0.666666667,0.0059772,0.047824944,2,1,0,0,0.0,31,0.705,1,0.023,0,0,0,4,0.091,1,198,869,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8031928.txt,https://roughpricklywebpage--week7ju.repl.co/,roughpricklywebpage--week7ju.repl.co,co,roughpricklywebpage--week7jurepl
27,19,0,58.61904762,0.8,0.001502,0.04713604,3,1,0,0,0.0,17,0.63,0,0.0,0,0,0,2,0.074,1,14,100,1,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8119443.txt,https://actvebnpapp.web.app,actvebnpapp.web.app,app,actvebnpweb
34,26,0,67.21498944,0.636363636,0.5229071,0.053978247,3,1,0,0,0.0,21,0.618,2,0.059,0,0,0,3,0.088,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7971353.txt,https://dtuy-eea30.firebaseapp.com/,dtuy-eea30.firebaseapp.com,com,dtuy-eea30firebaseapp
38,29,0,56.66270313,0.88,0.001502,0.052001385,3,1,0,0,0.0,26,0.684,1,0.026,0,0,0,3,0.079,1,26,176,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092364.txt,https://visapreppaidproccess7.web.app/,visapreppaidproccess7.web.app,app,0
47,38,0,26.93373109,0.382352941,0.0009613,0.046286727,3,2,0,0,0.0,31,0.66,2,0.043,0,0,0,6,0.128,1,2,65,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8081279.txt,https://noisy-hall-53fb.eagjdmxaxe.workers.dev/,noisy-hall-53fb.eagjdmxaxe.workers.dev,dev,0
102,76,0,8.663601058,0.236111111,0.5229071,0.04151501,3,2,0,0,0.0,79,0.775,9,0.088,0,0,0,6,0.059,1,3,184297,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,8127477.txt,https://bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai.ipfs.cf-ipfs.com/bliveautoweb.html,bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai.ipfs.cf-ipfs.com,com,0
26,19,0,100.0,1.0,0.5229071,0.065138475,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,155,404,1,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,7,7,0,7,1,719663.txt,https://www.scmpatterns.com,www.scmpatterns.com,com,scmpatterns
52,19,0,31.69421488,0.4375,0.0069695,0.06278524,2,2,0,0,0.0,37,0.712,0,0.0,0,0,0,7,0.135,1,95,394,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,8113270.txt,https://milos.piterm.net.pl/aiigro/email@example.com,milos.piterm.net.pl,pl,milospitermnetaiigroemail@examecom
35,27,0,53.6351166,0.739130435,0.001502,0.050161612,3,1,0,0,0.0,20,0.571,4,0.114,0,0,0,3,0.086,1,26,176,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7971371.txt,https://arcelormittal-7c364.web.app/,arcelormittal-7c364.web.app,app,0
21,14,0,100.0,1.0,0.5229071,0.064861586,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,165,3067,1,100.0,100.0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,3,6,10,14,0,3,1,672.txt,https://www.yamaha.com,www.yamaha.com,com,yamaha
27,20,0,100.0,0.769230769,0.0023239,0.064052234,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1860,274,1,0.0,0.0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,88,11,8,5,0,11,1,239922.txt,https://www.mobilauto.com.ua,www.mobilauto.com.ua,ua,mobilatocom
22,15,0,100.0,1.0,0.0040185,0.057835914,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1286,1738,1,100.0,100.0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,6,4,89,0,90,1,157194.txt,https://www.elephant.se,www.elephant.se,se,elephant
31,24,0,100.0,1.0,0.5229071,0.058225565,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,401,8047,1,100.0,100.0,0,1,1,0,0,0,0,6,0,1,1,0,0,0,0,0,1,10,10,17,49,0,62,1,73684.txt,https://www.earthwindandfire.com,www.earthwindandfire.com,com,earthwindandfire
28,21,0,100.0,0.692307692,0.5229071,0.066530378,3,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1413,865,1,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,10,11,15,116,3,6,1,611415.txt,https://www.asap-amspares.com,www.asap-amspares.com,com,asap-amspares
23,16,0,100.0,1.0,0.5229071,0.055482986,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2247,890,1,100.0,100.0,0,0,1,0,0,1,0,2,0,1,1,1,0,1,1,0,1,253,17,11,422,1,10,1,526294.txt,https://www.lavyhair.com,www.lavyhair.com,com,lavyhair
34,26,0,56.49791804,0.695652174,0.0129268,0.060288159,2,1,0,0,0.0,24,0.706,0,0.0,0,0,0,2,0.059,1,30,134,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,8009212.txt,https://securebtconnect.webflow.io/,securebtconnect.webflow.io,io,securebtconnectwebflow
21,15,0,100.0,1.0,0.0003306,0.052317113,4,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,27,78,1,100.0,100.0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw25.txt,http://www.gitcdn.link,www.gitcdn.link,link,gitcdn
318,12,1,2.38792829,0.5,0.0,0.040759481,3,2,0,0,0.0,205,0.645,53,0.167,7,1,0,29,0.116,1,2,1638,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8085420.txt,http://43.156.0.130/v3/signin/identifier?dsh=s1828805109:1679335270368208&amp;continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;ifkv=awnoghfbldoqw1lv_ld89hca__x5mqnegj02otah4nux_bbkngt-oauylhj9xwd9u8scyzdtkvftha&amp;passive=1209600&amp;flowname=weblitesignin&amp;flowentry=servicelogin,43.156.0.130,130,431560v3signinidentifier?dsh=s1828805109:1679335270368208&amp;continue=accountsgooglecom&amp;followup=accountsgooglecom&amp;ifkv=awnoghfbldoqw1lv_ld89hca__x5mqnegj02otah4nux_bbkngt-oauylhj9xwd9u8scyzdtkvftha&amp;passive=1209600&amp;flowname=weblitesignin&amp;flowentry=servicelogin
22,15,0,100.0,1.0,0.5229071,0.079737607,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1007,547,1,71.42857143,71.42857143,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,18,3,1,69,7,11,1,462450.txt,https://www.noresco.com,www.noresco.com,com,nores
27,20,0,100.0,1.0,0.0016589,0.060622024,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1781,9381,1,100.0,100.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,61,38,45,187,0,194,1,513471.txt,https://www.tsitsosthecat.gr,www.tsitsosthecat.gr,gr,tsitsosthecat
22,15,0,100.0,1.0,0.5229071,0.059108262,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1206,813,1,100.0,100.0,1,1,0,0,0,1,0,3,0,1,1,1,1,0,0,1,1,60,1,5,209,0,76,1,15409.txt,https://www.indiedb.com,www.indiedb.com,com,indiedb
25,18,0,100.0,1.0,0.5229071,0.055523741,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1293,10940,1,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,38,17,26,82,1,64,1,544368.txt,https://www.keflatwork.com,www.keflatwork.com,com,keflatwork
17,4,0,49.38271605,1.0,0.0014653,0.039221271,2,0,0,0,0.0,6,0.353,1,0.059,0,0,0,2,0.118,1,2,26,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7890979.txt,https://s.id/1lnb6,s.id,id,0
31,24,0,100.0,1.0,0.5229071,0.065331947,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,3566,398,1,100.0,100.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0,2,0,7,1,225975.txt,https://www.terresdecrivains.com,www.terresdecrivains.com,com,terresdecrivains
26,19,0,100.0,1.0,0.5229071,0.050219583,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1008,8006,1,100.0,100.0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,11,5,3,22,5,23,1,570912.txt,https://www.killbillsax.com,www.killbillsax.com,com,killbillsax
18,12,0,71.11111111,0.6,0.0033189,0.054199206,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,2,0.111,0,2,27,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw51051.txt,http://www.no-ip.be,www.no-ip.be,be,0
25,18,0,100.0,0.727272727,0.028555,0.047420876,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1286,9381,1,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,32,8,14,245,2,248,1,138673.txt,https://www.ukuncut.org.uk,www.ukuncut.org.uk,uk,knctorg
19,12,0,100.0,1.0,0.0064109,0.054166747,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,161,581,1,100.0,100.0,1,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,7,3,1,0,0,15,1,582987.txt,https://www.atzur.es,www.atzur.es,es,atzur
22,16,0,61.64529915,1.0,0.0002256,0.055238987,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,20,210,1,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw56392.txt,http://www.weissnatt.ga,www.weissnatt.ga,ga,weissnatt
22,15,0,100.0,1.0,0.5229071,0.057672989,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,574,3725,1,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,7,8,20,17,5,12,1,827360.txt,https://www.landwin.com,www.landwin.com,com,landwin
19,13,0,60.86221471,1.0,0.0799628,0.057912489,3,0,0,0,0.0,11,0.579,0,0.0,0,0,0,1,0.053,0,11,85,1,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8017505.txt,http://oicinjury.org,oicinjury.org,org,oicinjury
43,11,0,23.72789116,1.0,0.5229071,0.049212326,3,0,0,0,0.0,28,0.651,0,0.0,0,0,0,7,0.163,1,2,51,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8111352.txt,https://zykbcom.com/ibg/client/l_home_s.php,zykbcom.com,com,0
19,12,0,100.0,1.0,0.0027596,0.051066915,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,10044,5213,1,100.0,100.0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,1,40,5,11,194,1,176,1,90669.txt,https://www.kanta.fi,www.kanta.fi,fi,kanta
24,17,0,100.0,0.8,0.0019933,0.069786504,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1124,733,1,0.0,0.0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,23,2,6,87,0,4,1,804354.txt,https://www.powerco.co.nz,www.powerco.co.nz,nz,powercoco
20,13,0,100.0,1.0,0.0069695,0.047994879,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,3436,8070,1,0.0,0.0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,187,4,20,231,0,461,1,16922.txt,https://www.wprost.pl,www.wprost.pl,pl,wrost
46,37,0,42.61274076,0.303030303,0.0009613,0.043367299,3,2,0,0,0.0,28,0.609,4,0.087,0,0,0,6,0.13,1,45,3576456,1,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,oph11543.txt,https://wispy-paper-0a98.eo5zvnyl.workers.dev/,wispy-paper-0a98.eo5zvnyl.workers.dev,dev,wispy-paper-0a98eo5zvnylworkers
54,45,0,24.99838969,0.642857143,0.0059772,0.050106181,2,2,0,0,0.0,38,0.704,4,0.074,0,0,0,4,0.074,1,198,869,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8126133.txt,https://amplecoldbootstrapping.gustavo2121djf.repl.co/,amplecoldbootstrapping.gustavo2121djf.repl.co,co,ampleldbootstrappinggustavo2121djfrepl
97,57,0,12.41188441,0.264150943,0.5229071,0.042724086,3,1,0,0,0.0,64,0.66,19,0.196,0,0,0,6,0.062,1,662,1005,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,8,0,8020984.txt,https://centers4f3ty687v3r1f1c4t10nc0mf1rm4t10n.000webhostapp.com/verifications-security-pages.php,centers4f3ty687v3r1f1c4t10nc0mf1rm4t10n.000webhostapp.com,com,centers4f3ty687v3r1f1c4t10nc0mf1rm4t10n000webhostappverifications-security-pagesph
31,24,0,100.0,0.5625,0.0799628,0.061305154,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,586,4486,1,100.0,100.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,76,5,6,117,0,169,1,118608.txt,https://www.institut-lumiere.org,www.institut-lumiere.org,org,institut-lumiere
18,11,0,100.0,1.0,0.0799628,0.078160353,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,522,3876,1,100.0,100.0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,10,2,10,9,0,5,1,6480.txt,https://www.aia.org,www.aia.org,org,aia
29,22,0,100.0,0.4,0.0326503,0.050094026,2,1,0,0,0.0,14,0.483,0,0.0,0,0,0,3,0.103,1,1054,17269,1,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,3,9,12,97,0,4,1,112303.txt,https://www.kunst-fuer-alle.de,www.kunst-fuer-alle.de,de,kunst-fuer-alle
24,17,0,100.0,0.7,0.028555,0.057365631,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,3157,1687,1,0.0,0.0,1,1,1,0,0,1,0,2,1,1,1,1,0,1,1,0,1,55,6,11,219,0,11,1,16923.txt,https://www.autism.org.uk,www.autism.org.uk,uk,atismorg
31,24,0,100.0,0.6875,0.5229071,0.052771786,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,205,241,1,100.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,32,0,11,1,163875.txt,https://www.philosophy-index.com,www.philosophy-index.com,com,philosophy-index
24,17,0,64.91969569,1.0,0.0003212,0.062434882,5,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,33,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw183244.txt,http://www.savemax.store,www.savemax.store,store,0
19,12,0,100.0,1.0,0.0023289,0.065872154,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,688,7183,1,80.0,80.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,16,6,4,72,0,23,1,392227.txt,https://www.nersc.no,www.nersc.no,no,ersc
30,22,0,53.45833333,0.722222222,0.5229071,0.049050602,3,1,0,0,0.0,18,0.6,1,0.033,0,0,0,3,0.1,1,108,8125,1,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8013570.txt,https://hd2-fy.firebaseapp.com/,hd2-fy.firebaseapp.com,com,hd2-fyfirebaseapp
26,19,0,100.0,0.75,0.0020445,0.071584455,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,4364,8617,1,0.0,0.0,0,1,1,0,0,1,0,4,0,1,1,1,1,0,1,0,0,94,20,68,244,0,262,1,100443.txt,https://www.tiempoar.com.ar,www.tiempoar.com.ar,ar,tiemporcom
27,20,0,100.0,1.0,0.5229071,0.056735346,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2432,2678,1,100.0,100.0,1,0,1,1,0,1,0,20,0,1,1,1,1,1,1,0,1,30,12,32,71,2,13,1,400218.txt,https://www.infinityhair.com,www.infinityhair.com,com,infinityhair
22,15,0,100.0,0.625,0.0019933,0.050798034,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,762,9381,1,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,16,8,19,90,0,101,1,846825.txt,https://www.munz.org.nz,www.munz.org.nz,nz,muzorg
19,12,0,100.0,1.0,0.0016589,0.045560961,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,4376,44752,1,100.0,100.0,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,65,4,131,270,5,265,1,511572.txt,https://www.uniwa.gr,www.uniwa.gr,gr,uniwa
23,16,0,100.0,1.0,0.5229071,0.074064508,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1278,346,1,100.0,100.0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,1,37,5,10,112,4,69,1,643828.txt,https://www.atealier.com,www.atealier.com,com,atealier
35,28,0,100.0,0.55,0.0799628,0.049090854,3,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,133,384,1,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,5,13,0,18,1,818172.txt,https://www.stuntrally.tuxfamily.org,www.stuntrally.tuxfamily.org,org,stuntrallytuxfamily
31,24,0,100.0,0.705882353,0.028555,0.066445983,2,3,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,1144,423,1,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,55,11,8,0,1,85,1,92161.txt,https://www.collections.ed.ac.uk,www.collections.ed.ac.uk,uk,collectionsedac
26,19,0,100.0,1.0,0.5229071,0.072798861,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,8162,461,1,100.0,100.0,0,0,1,0,0,0,0,5,0,1,1,1,0,0,1,0,1,93,76,11,381,1,219,1,68551.txt,https://www.epoojastore.com,www.epoojastore.com,com,epoojastore
30,23,0,100.0,1.0,0.5229071,0.05473542,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2069,13107,1,100.0,100.0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,1,20,41,24,83,2,50,1,803946.txt,https://www.banffadventures.com,www.banffadventures.com,com,banffadventures
32,25,0,100.0,1.0,0.5229071,0.067489907,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,5859,9381,1,100.0,100.0,1,1,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,22,5,19,54,2,56,1,236441.txt,https://www.maloneyandcampolo.com,www.maloneyandcampolo.com,com,maloneyandcampolo
26,20,0,55.65257353,1.0,0.5229071,0.05192009,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mw59802.txt,http://www.nbipiubmedcw.com,www.nbipiubmedcw.com,com,0
58,49,0,38.3756768,0.282608696,0.0129268,0.061043184,2,1,0,0,0.0,44,0.759,0,0.0,0,0,0,6,0.103,1,141,161,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,8072995.txt,https://dev-autenticar-datoscuenta-itaupy.pantheonsite.io/,dev-autenticar-datoscuenta-itaupy.pantheonsite.io,io,dev-autenticar-datoscuenta-itaupypantheonsite
26,19,0,100.0,1.0,0.5229071,0.065933691,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,732,9381,1,100.0,100.0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,22,31,50,0,2,53,1,252587.txt,https://www.dentaltimes.com,www.dentaltimes.com,com,dentaltimes
21,14,0,100.0,1.0,0.0799628,0.064776594,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1603,9381,1,100.0,100.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,16,22,27,82,1,85,1,70584.txt,https://www.vertic.org,www.vertic.org,org,vertic
25,18,0,100.0,1.0,0.0799628,0.061241224,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,136,1012,1,100.0,100.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,4,15,0,6,1,859760.txt,https://www.staticapps.org,www.staticapps.org,org,staticapps
63,15,0,20.53364817,0.75,0.0003306,0.036942472,2,1,0,0,0.0,41,0.651,10,0.159,0,0,0,4,0.063,1,13,99,1,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,oph09809.txt,https://driftnet.com.ng/public/6dz9ciinkrameg28ev29wmfxx05kj91f,driftnet.com.ng,ng,driftnetcompublic6dz9ciinkrameg28ev29wmfxx05kj91f
26,17,0,51.48019992,0.769230769,0.001502,0.044407153,3,1,0,0,0.0,15,0.577,0,0.0,0,0,0,3,0.115,1,37,248,1,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8110973.txt,https://ahbhoghrl.web.app/,ahbhoghrl.web.app,app,ahbhoghrlweb
50,24,0,31.65638348,0.4375,0.0002235,0.055638796,7,0,0,0,0.0,35,0.7,0,0.0,0,0,0,7,0.14,1,9,101,1,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,oph07382.txt,https://pdf-oauth-online.digital/adobe/en-us/index,pdf-oauth-online.digital,digital,pdf-oauth-onlineadobeen-usindex
26,18,0,47.95321637,0.642857143,0.0009613,0.033655156,3,1,0,0,0.0,15,0.577,1,0.038,0,0,0,2,0.077,1,66,3018,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,7925041.txt,https://bhkk1v.webwave.dev/,bhkk1v.webwave.dev,dev,bhkk1vwebwave
25,18,0,100.0,1.0,0.5229071,0.065806381,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,364,631,1,100.0,100.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,16,2,4,55,0,45,1,788756.txt,https://www.racingbeat.com,www.racingbeat.com,com,racingbeat
